"Activity"	"ActivityName"	"Subject"	"fBodyAccJerkMagMean"	"fBodyAccJerkMagMeanFreq"	"fBodyAccJerkMagStd"	"fBodyAccJerkMeanFreqX"	"fBodyAccJerkMeanFreqY"	"fBodyAccJerkMeanFreqZ"	"fBodyAccJerkMeanX"	"fBodyAccJerkMeanY"	"fBodyAccJerkMeanZ"	"fBodyAccJerkStdX"	"fBodyAccJerkStdY"	"fBodyAccJerkStdZ"	"fBodyAccMagMean"	"fBodyAccMagMeanFreq"	"fBodyAccMagStd"	"fBodyAccMeanFreqX"	"fBodyAccMeanFreqY"	"fBodyAccMeanFreqZ"	"fBodyAccMeanX"	"fBodyAccMeanY"	"fBodyAccMeanZ"	"fBodyAccStdX"	"fBodyAccStdY"	"fBodyAccStdZ"	"fBodyGyroJerkMagMean"	"fBodyGyroJerkMagMeanFreq"	"fBodyGyroJerkMagStd"	"fBodyGyroMagMean"	"fBodyGyroMagMeanFreq"	"fBodyGyroMagStd"	"fBodyGyroMeanFreqX"	"fBodyGyroMeanFreqY"	"fBodyGyroMeanFreqZ"	"fBodyGyroMeanX"	"fBodyGyroMeanY"	"fBodyGyroMeanZ"	"fBodyGyroStdX"	"fBodyGyroStdY"	"fBodyGyroStdZ"	"tBodyAccJerkMagMean"	"tBodyAccJerkMagStd"	"tBodyAccJerkMeanX"	"tBodyAccJerkMeanY"	"tBodyAccJerkMeanZ"	"tBodyAccJerkStdX"	"tBodyAccJerkStdY"	"tBodyAccJerkStdZ"	"tBodyAccMagMean"	"tBodyAccMagStd"	"tBodyAccMeanX"	"tBodyAccMeanY"	"tBodyAccMeanZ"	"tBodyAccStdX"	"tBodyAccStdY"	"tBodyAccStdZ"	"tBodyGyroJerkMagMean"	"tBodyGyroJerkMagStd"	"tBodyGyroJerkMeanX"	"tBodyGyroJerkMeanY"	"tBodyGyroJerkMeanZ"	"tBodyGyroJerkStdX"	"tBodyGyroJerkStdY"	"tBodyGyroJerkStdZ"	"tBodyGyroMagMean"	"tBodyGyroMagStd"	"tBodyGyroMeanX"	"tBodyGyroMeanY"	"tBodyGyroMeanZ"	"tBodyGyroStdX"	"tBodyGyroStdY"	"tBodyGyroStdZ"	"tGravityAccMagMean"	"tGravityAccMagStd"	"tGravityAccMeanX"	"tGravityAccMeanY"	"tGravityAccMeanZ"	"tGravityAccStdX"	"tGravityAccStdY"	"tGravityAccStdZ"
4	"SITTING"	10	-0.593531658725926	-0.540597461962963	-0.534626225	-0.603527817685185	-0.563130355888704	-0.618920520524074	-0.570817731351852	-0.457366657333333	-0.558293488977778	-0.598907451680556	-0.567126065238889	-0.606492011425926	-0.582834235533333	-0.524591870981482	-0.454599819877963	-0.471297945781667	-0.537966484685185	-0.541788160166667	-0.54714299137037	-0.598862675757407	-0.601093616361111	-0.695988389881481	-0.62521784407037	-0.587063694659259	-0.61527299327037	-0.675273569222222	-0.533882523481481	-0.598988523916667	-0.567492672729444	-0.575645796018519	-0.691270041185741	-0.599880198718518	-0.65362556132037	-0.657492513464815	-0.699062307262963	-0.648799932735185	-0.612478291537037	-0.511124744111111	-0.53333943962963	-0.595643766974074	-0.682398528055556	-0.61133686742037	-0.683655222114815	-0.574332460778287	-0.5670677785	-0.50291456764	-0.526259914462963	-0.651740883254815	-0.658301942362963	-0.562993165037037	-0.607292801072778	-0.61751195285	-0.617242317277778	-0.602343600092593	-0.554290413581481	-0.607765816614815	-0.677058643645	-0.553875212898148	-0.630972789524074	-0.602987805185185	-0.616468454203704	-0.564428968712963	-0.632292904462963	-0.569586693488889	-0.639312636796296	-0.593577544111111	-0.582416752555556	-0.578918192298148	-0.528709764722222	-0.631314454462963	-0.517358430475926	-0.652469169981482	-0.653127893527778	-0.606986407442407	-0.654450359859259	-0.656501115962963	-0.645885568648148	-0.626897982462963	-0.699081404333333
4	"SITTING"	11	-0.587883788592453	-0.509729171807547	-0.54380796829434	-0.588078176207547	-0.522298831924528	-0.572766999773585	-0.656733650830189	-0.657279690886793	-0.466988888249057	-0.605218427249057	-0.518426584475472	-0.599763363811321	-0.65433885754717	-0.663062257403774	-0.688012122207547	-0.522466344433962	-0.543986706039623	-0.591815666037736	-0.540581028358491	-0.668542757362264	-0.614473482603774	-0.576806150981132	-0.633129424933585	-0.69646563290566	-0.435006688935849	-0.498380567645283	-0.504997266177359	-0.690434896745283	-0.642457122886792	-0.617117262869811	-0.692723707967924	-0.60294923344717	-0.715079657396226	-0.510935517550943	-0.571407841411321	-0.579412417111321	-0.641904022137736	-0.655633699528302	-0.672020020056604	-0.569242536132075	-0.706259038188679	-0.705620653516981	-0.532187888956604	-0.627481574356604	-0.632179754958491	-0.546664060301887	-0.594297395001887	-0.494761987126415	-0.584093229003774	-0.676060384956604	-0.531238741162264	-0.461156738054717	-0.621497250633962	-0.607554358245283	-0.524403930054717	-0.482221453496226	-0.552511683971698	-0.582762268979245	-0.681600547467925	-0.685579506418868	-0.719391265528302	-0.685974789539623	-0.537663519458491	-0.451956915377358	-0.668632423401887	-0.691983229467925	-0.759484092955849	-0.633500003983019	-0.529381973773585	-0.633254899320755	-0.575558867758491	-0.669481196698113	-0.6372604648	-0.486646524509434	-0.546466292407547	-0.645082124979245	-0.513714413924528	-0.675487741499434	-0.564753026850943
4	"SITTING"	12	-0.548626958798039	-0.649809945627451	-0.512860313886275	-0.533839892884314	-0.677725082496078	-0.655347215309804	-0.548127327211961	-0.583728745637255	-0.665726517698039	-0.496532210156863	-0.614702020411765	-0.52312317407451	-0.695212364196078	-0.616861554705882	-0.657947248823529	-0.621284459862745	-0.562542334042549	-0.702674405527451	-0.636111422658823	-0.584159392892157	-0.617741615862745	-0.546649973137255	-0.677243159647059	-0.595772064529412	-0.714336996	-0.632386391407843	-0.617586386376471	-0.597965998021569	-0.555655087	-0.63873296627451	-0.602004940458824	-0.651917828794118	-0.648660789692157	-0.635355632360784	-0.716611859156863	-0.40699149182549	-0.571807545458824	-0.676041567966667	-0.757032419461961	-0.574361546933333	-0.500550765839216	-0.580878426180392	-0.59032978045098	-0.619014848254902	-0.571553762333333	-0.599313096539216	-0.751163485692157	-0.715419719	-0.59852864866	-0.539488007519608	-0.603812252876078	-0.660018768627451	-0.659220856641176	-0.573534175333333	-0.541700984475686	-0.573699727333333	-0.624422482	-0.698386039784314	-0.450203232531373	-0.583017966607843	-0.63356567013549	-0.613381954647059	-0.738754073298039	-0.570180660803922	-0.595438549670588	-0.748179884392157	-0.680647039980392	-0.581873433509804	-0.411433537058824	-0.623098331800784	-0.725854638623529	-0.706355305921569	-0.547451208041176	-0.521921949113725	-0.684849355941176	-0.455051260282353	-0.603021583	-0.4832392568	-0.595456851876471
4	"SITTING"	13	-0.555023563571429	-0.486935353183673	-0.575880008122449	-0.532187714855102	-0.687889929024837	-0.624184407226531	-0.552701411546122	-0.481872681938776	-0.621634578353061	-0.606136805038776	-0.563605582759184	-0.524601303122449	-0.685435800663265	-0.551535916302041	-0.600629053387755	-0.609501291310204	-0.512753643077551	-0.59538505655102	-0.654176031870612	-0.560842053340816	-0.623463075693878	-0.57419686527551	-0.570743693061225	-0.506959645659184	-0.564621699408163	-0.475510813244898	-0.612542568671429	-0.516189382387755	-0.501526759510204	-0.514568560163265	-0.688298498430612	-0.658285401899184	-0.706994665808163	-0.694176272626531	-0.647538049589796	-0.60211290865102	-0.613788277061225	-0.640148902110204	-0.517835736716327	-0.646099150040816	-0.448749315040816	-0.583309603067347	-0.626782954265306	-0.605605791528571	-0.627814661057143	-0.67738069577551	-0.676969294561224	-0.619770582263265	-0.597300210918367	-0.506760123885714	-0.653128580565306	-0.626509726936735	-0.562903980057143	-0.443390245959184	-0.608117716267347	-0.685271856889796	-0.628061413653061	-0.612768339714286	-0.536184895938775	-0.672178450814286	-0.664897673408163	-0.672737581122449	-0.594352602510204	-0.565603569959184	-0.581618595285714	-0.622096343771429	-0.568123184428571	-0.548341968130612	-0.639568924953061	-0.612817042012245	-0.725189359877551	-0.628302201346939	-0.613957875477551	-0.7253683863	-0.721956639436735	-0.591643995079592	-0.592127679183673	-0.517729863908163	-0.638873931034694
4	"SITTING"	14	-0.646545433925926	-0.709870169875926	-0.561883581962963	-0.573150538988889	-0.485057614103704	-0.596173779796296	-0.657749959594815	-0.620154337746296	-0.582393226981481	-0.666774565746296	-0.605635452338889	-0.630558640548148	-0.556364712891407	-0.723717587301852	-0.578834698592593	-0.626443047131481	-0.587040440909259	-0.595688871022222	-0.597055318244444	-0.635637436944444	-0.638831931607407	-0.585737096118519	-0.610096492951852	-0.697767871877778	-0.655672064148148	-0.614112802296296	-0.600674876203704	-0.660623049675926	-0.657928600407407	-0.600468133092593	-0.515133709481482	-0.668521357366667	-0.607209609888889	-0.656443233277778	-0.601492130896296	-0.587524188014815	-0.531801802400407	-0.601313157277778	-0.626562511703704	-0.5462575331	-0.713526829152222	-0.636439579722222	-0.623279683722222	-0.567631199296296	-0.656763311814815	-0.646425779572222	-0.568227099166667	-0.681440314444444	-0.646005021092593	-0.681598626203704	-0.528594125685185	-0.669966007296296	-0.561885820007407	-0.679912871855556	-0.608210876035185	-0.595765585037037	-0.727884551451852	-0.674117952833333	-0.728251116574074	-0.581818315131482	-0.617498838388889	-0.573495110435185	-0.644660561481481	-0.681447350958889	-0.617070793927778	-0.55051500687037	-0.676609645788889	-0.734631958318518	-0.623232384740741	-0.574348895231481	-0.617667396525926	-0.648400491240741	-0.647713888037037	-0.624694659596296	-0.602015044648148	-0.694588565555556	-0.647619729705556	-0.620284928177778	-0.589001072666667
4	"SITTING"	15	-0.591241325922034	-0.556478033708475	-0.541855739028814	-0.707997179442712	-0.772664523338983	-0.59462324729661	-0.559828358340678	-0.590835807130508	-0.634644969844068	-0.464529070279661	-0.566008572835593	-0.541912133033898	-0.642522644491525	-0.59002454340678	-0.622239529830508	-0.583342422741525	-0.585523883738983	-0.568157718416949	-0.552065766420339	-0.589913885711864	-0.597534223155932	-0.68519740990339	-0.689636423033898	-0.552405499401695	-0.679335898849153	-0.640876783544068	-0.599276351186441	-0.54247567039322	-0.63976067140678	-0.485397754473729	-0.528940138240678	-0.580515093164407	-0.648815780950847	-0.628934546781356	-0.559767949182034	-0.579787324038983	-0.597537639620339	-0.528808208769492	-0.523864673949153	-0.595900364615254	-0.581743238998305	-0.533024340257627	-0.621353203084746	-0.748882056320339	-0.499436918861017	-0.531649184423729	-0.515198706220339	-0.582008897072881	-0.620397502322949	-0.652452578813559	-0.615719560016949	-0.520559375432203	-0.692258249035593	-0.564129046525424	-0.617309696437288	-0.464204387788136	-0.637980916469492	-0.664126489562712	-0.5746362178	-0.642719822559322	-0.683082412864407	-0.744501286644068	-0.659276336728814	-0.512172963457627	-0.612795457167797	-0.733323572711864	-0.65627145150339	-0.590267766959322	-0.554428752886441	-0.61233479	-0.609289368628814	-0.599577512169492	-0.613548734598305	-0.619404261355932	-0.574418369850847	-0.57523346748039	-0.666019114508475	-0.600851872762712	-0.572004908958814
4	"SITTING"	16	-0.583997369491304	-0.56192525009029	-0.538110816678261	-0.666422985855072	-0.520352337297101	-0.570136523971014	-0.412619229394203	-0.527591259271159	-0.579128190086956	-0.582535568681159	-0.588379760394203	-0.565648341324638	-0.656284913594203	-0.534417459671739	-0.588565204004348	-0.617849358398551	-0.615091724217391	-0.564635636762319	-0.624027470337681	-0.561433642360435	-0.6916002447	-0.63746528185942	-0.562407501376812	-0.586120933102899	-0.673556000045942	-0.714447152318841	-0.663302884478261	-0.60017065133942	-0.599615665742029	-0.624816737275362	-0.636178422947826	-0.584134442189855	-0.59479825773913	-0.643692639405797	-0.537167636073913	-0.58728619033913	-0.639960406217391	-0.618016959057971	-0.653732781414493	-0.642604625162319	-0.560103502047101	-0.662662103856522	-0.61436155624058	-0.599567273702899	-0.553927116	-0.635029912981159	-0.544979984965217	-0.707352039411015	-0.671618685237681	-0.614108219072464	-0.592733102898551	-0.559088225753623	-0.568512243872464	-0.581525441565217	-0.559259908115942	-0.637752974243478	-0.633425497186957	-0.590789896881159	-0.593646579811594	-0.558956931885507	-0.650910513472464	-0.562252213785797	-0.57806863941029	-0.597591434152174	-0.586315614368116	-0.592272173304348	-0.473846342418841	-0.551409525946377	-0.497431041455072	-0.635571501476812	-0.626203199144928	-0.652556869753623	-0.561897248524638	-0.652653502594203	-0.595979408520145	-0.548914418028986	-0.557841730086956	-0.617053479050725	-0.539757634246957
4	"SITTING"	17	-0.5677677614125	-0.67949441170625	-0.607518867096875	-0.61326467413125	-0.558453192796875	-0.633352927265625	-0.691191746915625	-0.629059241640625	-0.568518570171875	-0.621193696671875	-0.66739759290625	-0.692552346810937	-0.616514576340625	-0.610978596304688	-0.594086266204688	-0.664679105664063	-0.664680073314063	-0.68662615820625	-0.665706405029687	-0.68824558696875	-0.576916909265625	-0.605558834390625	-0.637667872640625	-0.644188880484375	-0.614610677045312	-0.6951471645225	-0.55229926665625	-0.723051537262812	-0.5891356994375	-0.557420474757813	-0.587219869670312	-0.632002066953125	-0.570993929760938	-0.63224152209375	-0.524586370539063	-0.552706646695312	-0.606196265101563	-0.6886323175125	-0.705619609217187	-0.576562442	-0.581842592734375	-0.622479086515625	-0.57680009428	-0.540030385121875	-0.61255890928125	-0.58861659515625	-0.546006596925781	-0.580493469498437	-0.57797909246875	-0.595124640357813	-0.541728649546875	-0.566004899342187	-0.563248390585937	-0.656920609295312	-0.6379774915	-0.548692617675	-0.590530018421875	-0.583059824032813	-0.54817434193125	-0.532619634046875	-0.62108658621875	-0.56548408880625	-0.459772628485937	-0.61742412785	-0.6091808260625	-0.583514264503125	-0.6156499405	-0.6151230840875	-0.601549087979688	-0.520606397065625	-0.558315919609375	-0.563915403239063	-0.568664191842188	-0.57965074776875	-0.609262587660938	-0.576709688265625	-0.531425813325	-0.597638453540625	-0.563849123848438
4	"SITTING"	18	-0.556424966492982	-0.664147938792014	-0.595511437089474	-0.644021400210526	-0.559994580364912	-0.582161179684211	-0.572301284117544	-0.600864127542105	-0.632404765684211	-0.469834663961403	-0.686123884935088	-0.605172091526316	-0.591490537436842	-0.544298788666667	-0.645208897561404	-0.67975563568421	-0.676623577017544	-0.546537047491228	-0.620818543342105	-0.5930102418	-0.480361617666667	-0.548869974192982	-0.541348082219298	-0.526301063184211	-0.662703801631579	-0.705767626657895	-0.547994075610526	-0.639237504757895	-0.593501583094035	-0.631024703194737	-0.644874488140351	-0.650615242138596	-0.528589538842105	-0.506399506157895	-0.669797980231579	-0.597783963768421	-0.571996247403509	-0.677557777921053	-0.678795044635088	-0.61621638917193	-0.542729990389474	-0.542027318403509	-0.751419310789474	-0.571362085578947	-0.623870260729825	-0.486410782524561	-0.578898908642105	-0.628581065384211	-0.6153648772	-0.662801690368421	-0.599208719647719	-0.583909953975088	-0.564290943859649	-0.51542397901579	-0.543932139149123	-0.601372528754386	-0.645903727040351	-0.718051069842105	-0.545673112891228	-0.614916910140351	-0.621954499087719	-0.615047516708772	-0.586951485684211	-0.551238501821053	-0.577389883087719	-0.590810407838632	-0.577814153280702	-0.504856073508772	-0.548403030035088	-0.619883125649123	-0.681142124035088	-0.639831470494912	-0.664744329540351	-0.531118916324561	-0.601345394473684	-0.505250065175439	-0.649601228466667	-0.602490855891228	-0.513295024654386
4	"SITTING"	19	-0.675216520360274	-0.626284209815068	-0.66926651219863	-0.557872019369863	-0.620576343438356	-0.545659554267123	-0.619685713552055	-0.654237946693151	-0.565403894547945	-0.596773045838356	-0.634945071260274	-0.558143517425657	-0.683956567238356	-0.643814536517808	-0.663292294502836	-0.548279885182466	-0.693147698780822	-0.635031651386301	-0.66004034869589	-0.560436211543836	-0.614306290630137	-0.649211231457534	-0.599992353313562	-0.621269257173973	-0.524056949506849	-0.620299747546164	-0.702325610260274	-0.477153963742466	-0.658615197054795	-0.714181092719726	-0.60701252850274	-0.681198000068041	-0.648834072821918	-0.636960886412329	-0.720394697505479	-0.562834639671562	-0.566640242549315	-0.518736904506849	-0.663086012739726	-0.608779203389041	-0.556656568922603	-0.562561887750685	-0.572907212869863	-0.574292029627397	-0.582882822590411	-0.690022849958904	-0.660250974756164	-0.689877858769863	-0.658537957235616	-0.537062917744658	-0.649975407246575	-0.612576467572603	-0.544459081628767	-0.6114407127	-0.615350562438356	-0.630146668068493	-0.673281645273973	-0.665830645384932	-0.524044527561644	-0.662917914358219	-0.51801191670411	-0.645681097616438	-0.635763829660274	-0.640065430986301	-0.726025560471233	-0.599241165520548	-0.590796831636986	-0.662016717609589	-0.606802563528767	-0.587428705338356	-0.569965248013699	-0.574067795723288	-0.689156505917808	-0.626398667849315	-0.623466406405479	-0.541703225211918	-0.647385419008219	-0.620968940341096	-0.619912038035616
4	"SITTING"	20	-0.618701956557576	-0.680855415080303	-0.576366867883333	-0.585565440515151	-0.659445013816667	-0.58591499665	-0.658548466193939	-0.735857186224242	-0.593766667334849	-0.606234405066667	-0.649589173033333	-0.695777097177273	-0.602461730407576	-0.550206082921212	-0.614007177801515	-0.524629063221212	-0.715895487265152	-0.700178093356061	-0.660242512531818	-0.597767821277273	-0.525392798380303	-0.613907943227273	-0.621473465333333	-0.722914883106061	-0.577430220456061	-0.661270154866212	-0.631166953863636	-0.590418742840909	-0.593572422740909	-0.689616226509091	-0.562579018060606	-0.501163838916667	-0.610161628651515	-0.560378044378788	-0.602042797121212	-0.593470958171212	-0.713340120542424	-0.53868323280303	-0.677320231657576	-0.56167858850303	-0.574328787598485	-0.600958950962121	-0.572637592712121	-0.684406206909091	-0.556259318236364	-0.598135156498485	-0.643736000286364	-0.574400938028788	-0.647574222893939	-0.538042427809091	-0.576483861289394	-0.540190519309091	-0.667293884389242	-0.640339122236364	-0.620766100924242	-0.593151376260151	-0.551195211915152	-0.598029550630303	-0.561826938891818	-0.658061251287879	-0.63203009469697	-0.565126354121212	-0.446270793315152	-0.611584588772727	-0.585727242015151	-0.618799813874242	-0.613194839316667	-0.64050987005	-0.669509107401515	-0.672091815242424	-0.528582563863636	-0.579420040290909	-0.659121880136364	-0.693993643440909	-0.699200396036364	-0.6870553565	-0.595487399151515	-0.49829362815303	-0.560881633106061
4	"SITTING"	21	-0.574549988185882	-0.552857709130588	-0.595046337485882	-0.5935723015	-0.524868865115294	-0.605265274824	-0.642648558235294	-0.596208631204706	-0.603526424181176	-0.651042792941177	-0.658370006850588	-0.636317096122353	-0.638178294729412	-0.628575642341176	-0.574638813341177	-0.656272883754118	-0.639428238481176	-0.541205581775294	-0.574457127838824	-0.614469089827059	-0.670604867841176	-0.602110982950588	-0.656268453464706	-0.578575292059882	-0.630058608752941	-0.622524542657868	-0.607971628683529	-0.617609564328235	-0.572862397678588	-0.554315040982353	-0.605636739737647	-0.541157786105882	-0.619642736695294	-0.605369118336471	-0.581966346296471	-0.562293550912941	-0.58520094766	-0.606789498554118	-0.606360592437647	-0.618938927082353	-0.590087413492941	-0.601725054629412	-0.578653655568235	-0.616728201282353	-0.610625963804706	-0.645399791034118	-0.583391924795365	-0.588623543910235	-0.544219852611765	-0.563224384508235	-0.677856553716471	-0.601010356176471	-0.585617500218824	-0.607808386964706	-0.684191219132824	-0.598830687236471	-0.598009162877647	-0.633078245494988	-0.548547820668235	-0.553852813521176	-0.563729141650118	-0.605711888394118	-0.5812874364	-0.617713223517647	-0.577203296070588	-0.6068553516	-0.632065024438471	-0.593245923976471	-0.635561767671765	-0.551767564967059	-0.5835941684	-0.600974262750588	-0.582917126058824	-0.575052535882353	-0.584192440262353	-0.581124799067059	-0.679369205394118	-0.633056977111765	-0.634675381581176
4	"SITTING"	22	-0.705074130967742	-0.647539969437097	-0.599256503595161	-0.683293243516129	-0.647474133258064	-0.572388938333871	-0.55891530561371	-0.641605700256452	-0.628724919919355	-0.647572721451613	-0.604211600024193	-0.610674317548387	-0.574920398606452	-0.522351106162903	-0.606175543096774	-0.574785875693548	-0.597765101074194	-0.618936086508065	-0.604980727729032	-0.566939391827419	-0.566391762382258	-0.675651944045161	-0.668360386983871	-0.557540039053226	-0.616144274896129	-0.653681368459677	-0.614479876322581	-0.516590494468387	-0.561048125616129	-0.58637602816129	-0.647006800645161	-0.519344313179032	-0.55743531116871	-0.612606648968839	-0.670461886354839	-0.668277806330645	-0.613945158290323	-0.564906969564516	-0.548684362295161	-0.612650583887097	-0.683162564622581	-0.656379015448387	-0.567815998883871	-0.564253095656452	-0.517602381572581	-0.525486080682258	-0.596615499553226	-0.571787499125807	-0.721174758945161	-0.621311163646129	-0.592341406954839	-0.586679132040323	-0.695599031954839	-0.624924903145161	-0.644885173403226	-0.657305137258064	-0.617001131433871	-0.617151014862903	-0.648477096209677	-0.627848612145161	-0.543156268395161	-0.495713666119839	-0.578117986472581	-0.566041095758064	-0.671395498874194	-0.587503410780645	-0.598941587193548	-0.66331493153871	-0.530234073919355	-0.599962052980645	-0.56343084073871	-0.532296224080645	-0.703629563306452	-0.636661189069032	-0.64543033010629	-0.597887164254839	-0.62250760533871	-0.650880663693548	-0.670384184012903
4	"SITTING"	23	-0.662802476052941	-0.678421815926471	-0.568258630866176	-0.507342056725	-0.5593562762	-0.625377270158823	-0.544075370264265	-0.641725816502941	-0.620404120882353	-0.582330856852941	-0.602223680382353	-0.548800042958824	-0.536776457955882	-0.713752027160294	-0.540701154417647	-0.691273708948529	-0.655435232744118	-0.609415127265029	-0.608999901329412	-0.581578384367647	-0.601027619117647	-0.528320941161765	-0.499274823530882	-0.59564113925	-0.630233413279412	-0.606913282691177	-0.527298963066177	-0.563589426222059	-0.596212581633824	-0.588973180910779	-0.555469974382353	-0.556359222005882	-0.652908327705882	-0.6110969311	-0.533456115526471	-0.564967851529412	-0.576320891794118	-0.620194794883824	-0.662435284920735	-0.420642643317647	-0.552247064764706	-0.610322681125	-0.661743350598529	-0.610771698039706	-0.605324267773529	-0.696253939989706	-0.638204163102941	-0.549633784955882	-0.612534354880882	-0.568846441452941	-0.592837406079412	-0.649876068558824	-0.484976204480882	-0.558122526105882	-0.534899030541471	-0.535934368397059	-0.568520061686765	-0.586306205554412	-0.526817434720588	-0.545439592299559	-0.637573407817647	-0.613004975798382	-0.663624502111765	-0.623462073641176	-0.511832589044118	-0.571889443235294	-0.629479844141176	-0.635062598002941	-0.631535413177941	-0.617656357205882	-0.634989784455294	-0.582211972145588	-0.497071075165294	-0.602576668526471	-0.622772377379412	-0.626095784561471	-0.537289148711765	-0.576518752588235	-0.649159675970588
4	"SITTING"	24	-0.647834534913235	-0.624877300897059	-0.619819180410294	-0.626046803013235	-0.686400370561765	-0.679832672636765	-0.580900081039706	-0.591944952591177	-0.658590454544118	-0.644158806401765	-0.614997993573529	-0.623583340176471	-0.514230022632353	-0.639688657577941	-0.533086239823529	-0.592533606411765	-0.556048657882353	-0.574478582810294	-0.59790425575	-0.605352066499265	-0.506115747936765	-0.662006944685294	-0.555897510857059	-0.664157685228985	-0.70685359185	-0.671297066458823	-0.556407215485294	-0.648726771139706	-0.581671966985294	-0.57615405045	-0.582450187911912	-0.535519712762941	-0.626372188389706	-0.583010561075735	-0.610242367866029	-0.654133328826471	-0.575692090545588	-0.547465446838235	-0.501983690279412	-0.5573257882125	-0.703794568338235	-0.504275070901471	-0.58750626455	-0.588390967304412	-0.602842663627941	-0.59715022575	-0.557617109157353	-0.663343549083824	-0.618555963808823	-0.645875137455882	-0.54949508035	-0.702094249494265	-0.585834391941176	-0.649308915529412	-0.632621086308676	-0.732177775101471	-0.6619830894075	-0.630317932836765	-0.684382511411765	-0.623935374135294	-0.545066359867647	-0.575625863808824	-0.735349441472059	-0.697711656997059	-0.587316896575	-0.587266600379147	-0.584748037305882	-0.546579143575	-0.595050311241176	-0.571541291323529	-0.546784750397059	-0.718705196498235	-0.614497107029412	-0.653396979717647	-0.633877885148529	-0.592473923514706	-0.621828694735294	-0.617040130617647	-0.543038857189706
4	"SITTING"	25	-0.611098875676923	-0.528689327323077	-0.697490062716923	-0.556431930436923	-0.574159641103077	-0.656258770836923	-0.620856488076923	-0.4995746208	-0.644001873075692	-0.615502328492308	-0.638339646804615	-0.627729223092308	-0.613743796975385	-0.636410471712308	-0.711675185384615	-0.592113741692308	-0.621712400423077	-0.63443199316	-0.576764476310769	-0.569578872627692	-0.5999791904	-0.603411667595385	-0.655620512956923	-0.632788727973846	-0.618256215472308	-0.558425709952308	-0.626593046141538	-0.581420163087692	-0.542615412309231	-0.526365551686154	-0.558803653204154	-0.579408165307692	-0.588351228729231	-0.604753881387692	-0.664667123376923	-0.630396076361538	-0.570903222758462	-0.541158762163077	-0.581537151686154	-0.701088960476923	-0.580958701167692	-0.548628371995385	-0.567172017947692	-0.639699857721538	-0.582225339346154	-0.600020351461538	-0.671001396767692	-0.586881090553846	-0.586184023169231	-0.516314692369231	-0.581261762884615	-0.622939217123077	-0.714951577273846	-0.651084002362	-0.596028625255385	-0.57992738192	-0.625984791607692	-0.666362218653846	-0.629555289723077	-0.522288551945077	-0.528673641773846	-0.580314868069231	-0.632368028846154	-0.634097776056923	-0.554348348941539	-0.604114909281538	-0.598560773207692	-0.593419246775385	-0.680260941449231	-0.559777787303692	-0.540696703544615	-0.539708127392308	-0.639472209646154	-0.62627416758	-0.593317854057385	-0.646662579281692	-0.700283951246154	-0.608283698344615	-0.633046194735385
4	"SITTING"	26	-0.675011745247436	-0.692031686465385	-0.647697285534615	-0.534633171530769	-0.606550354551282	-0.599402039758974	-0.620539028423077	-0.644723529764103	-0.60514320124359	-0.565995645636282	-0.639711567880769	-0.559689293821795	-0.617826819714487	-0.635319266382051	-0.59545948074359	-0.627386476124359	-0.486173613231769	-0.555909569833333	-0.575364654573077	-0.479838765935641	-0.552781548630769	-0.53657829278718	-0.62722931841282	-0.577317043841026	-0.698786382278205	-0.555077939102564	-0.640139753989744	-0.641842478423077	-0.712311709308333	-0.681569087317949	-0.619218632411538	-0.661415053307692	-0.528280099908974	-0.534665136114103	-0.540582508414103	-0.57664138975	-0.620171637012821	-0.620713768061538	-0.53414563301282	-0.638675941692308	-0.591212065971795	-0.659463740512821	-0.634297107051282	-0.506333918221795	-0.554775041457692	-0.518251540884615	-0.574178953558974	-0.711045959258974	-0.608621831867308	-0.567021626319231	-0.626864511958218	-0.620390115884615	-0.646969804866667	-0.603427702919231	-0.569451046730769	-0.634869498897436	-0.676596161291026	-0.63063037504359	-0.628862232726923	-0.683787116723077	-0.577178993639744	-0.634957505729487	-0.670497831080769	-0.62600209904359	-0.676474008946154	-0.577039493833333	-0.626113177616667	-0.548058823733333	-0.571030159432051	-0.687986329435897	-0.680947116910256	-0.601505134908974	-0.629056313805513	-0.556910838415385	-0.5492850836	-0.531499477717949	-0.58092182598282	-0.535313830060256	-0.541206410115385
